0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.8378413717694644,0.5572313876579668,-0.1382296297980123,0.1990893168178176,-0.04653045495702947,-0.8836154405823241,0.7199191349863775,0.4319491661485771,0.3682547932443753,1.0329681408967177,1.644234160672362,-1.9166155598887056,0.49432831717737113,-0.1627123513275896,-0.39341527919198277,-0.16575434362518723,0.46907786374340843,1.4771321861056756,1.4930867597992805,1.3245898083822762,0.7317817277214618,0.7674423847974953,-0.16929807370980396,0.08192649623038098,-0.08083322333322969,-1.5684240036442598,-0.3872096951092996,0.06805651968086766,-0.41267960067500925,-1.0437909698398822,-0.040004656418515916,0.8972126349241066,-0.03459494535865564,-0.004373569642519748,0.48927950361827993,0.2757238486981295,1.5506394048729326,1.883988644802359,0.035895017575686805,-0.38431687462453673,-0.27632350570111774,-0.3471495650477191,2.4593468841898236,-0.24106302110709235,1.5714067420424294,-1.1908201558491531,0.7782070513265379,-0.40262149448546003,0.07736253930731224,1.4816479255966628,-0.44631985421967807
0.12437817319502084,-0.4126250464400112,-0.1565650209644794,-0.4116980900134096,-0.23260948569819717,-0.41188209894932826,-0.2194976949015019,-0.31890724706328066,-0.29513740513397985,-0.0680886718112418,-0.20166852081350561,-0.22549058466801472,-0.23547606144489408,0.7233278287740675,-0.035267976786071464,-0.16575434362518723,-0.20022299587053535,-0.32284508486612956,-0.3207408298122535,-0.3019799045675268,-0.16879380613152647,-0.30284392258231774,-0.7173222086074658,-0.3225161288109845,-0.13841890795340497,0.19358814074838362,-0.5948018067321016,-0.07427463334955127,-0.2828447798679296,0.2620703028977441,-0.13797980836429774,-0.20263621595628362,-0.23113313788855175,-0.20625857693759014,-0.2571771999646234,0.2670075411131729,1.5506394048729326,0.7153608144377483,-0.46323376705439695,0.9931202916159357,-0.27632350570111774,2.8806027738002222,-0.4066120181860508,-0.24106302110709235,2.600949090277076,0.12456008442092091,-0.11868934883807915,3.007972834904501,0.563521000723993,-0.13956745646781196,-0.35838898715778733
2.1597911983005265,-0.4658797882193588,0.2195271732756551,0.7420759584767399,3.812440387107329,-0.3705019812622234,-0.2194976949015019,9.401061565014723,10.11466846469939,-0.30402941739151884,5.584361542426596,7.7331843210173865,-0.2940760044800885,0.1767996520944505,-0.9406132842719163,1.0495285458984327,4.3843688697590695,11.080825168675451,11.170677457674598,10.003075025855473,-0.16879380613152647,11.477827802869188,0.8484610339572823,4.626381514612183,-0.0641272739802595,0.4484437783544737,0.7891456040865785,-0.02683091567274496,3.484828671767056,-9.664934778673127,0.3717682322086279,8.550952753934354,1.3002938512318385,0.8129362443808433,4.669277037742988,0.2757238486981295,2.56556115214621,1.1648330568856753,4.067100799482143,0.5113991689571322,-0.27632350570111774,2.8806027738002222,-0.4066120181860508,-0.24106302110709235,2.600949090277076,-0.20292869899482993,-0.03498770937783388,-0.6994058635495134,-0.16662372908155282,1.231102465019938,-0.01809537426281233
-1.8901128945402996,0.6886620270231067,-0.0033446739920015,-0.8868839665000271,-0.2588150465824674,-0.24636162820090868,-0.2194976949015019,0.7264999795911888,0.7166844454288532,1.3082323440737076,0.8082914479401968,0.40555642280163573,0.32052100081197665,0.06630441378609545,0.5537605221457301,-0.16471777880765237,3.2763176574946504,0.8551633625371942,0.866332061137082,0.762540683023427,-0.040262569140138996,1.0327144725397763,1.2399068445984693,0.5101365908622428,-0.13878660515946256,-0.7524307209906537,0.8583429746275125,0.3080659149870643,-0.27378239622029377,-2.2594670145904505,-0.031219231015760556,-0.2011357400342094,-0.011979635410387495,0.030039188803078515,0.056232618919033625,-0.36786554511045233,1.5506394048729326,-0.06530150139286213,0.8456715146404958,-0.16929914659808934,-0.27632350570111774,-0.3471495650477191,-0.4066120181860508,-0.24106302110709235,1.5714067420424294,-0.10988780587983862,1.018101253072902,1.0632989608547863,-0.4995300771159875,0.49539915756569974,0.2542910836203152
-1.5782015074352624,-0.08341565672184978,-0.10767429604110985,-2.5715237935514224,4.198646436153001,-0.7429230404461674,-0.2194976949015019,-0.20453388853520962,-0.18557319441636283,-1.719673890873181,-0.21255106727212186,-0.3890030055955647,-0.1687268846485675,2.4755072741920827,1.2594153628296048,-0.16575434362518723,0.03214068580391191,-0.08209548100171508,-0.07813872548592463,-0.08442381629586918,-0.16879380613152647,-0.1635424448725876,-1.2653463435051275,-0.2424161134896434,-0.13878660515946256,0.16718431204588102,-1.0791834005186396,0.02061280200406135,-0.2715483397181658,0.31994789551278413,-0.1111600570389093,-0.20263621595628362,-0.10660677631108281,-0.06559946545137986,3.021257896810442,-0.04436033773672469,2.56556115214621,0.781598829114285,-0.3467643543838433,0.10491518849836723,-0.27632350570111774,-0.3471495650477191,2.4593468841898236,-0.24106302110709235,2.600949090277076,-1.1750246647668248,0.5310258667455476,-0.4153429249346125,4.963243895753405,-0.3978325388344085,-0.559807613315002
-0.16126232660589032,-0.4658797882193588,-0.06601066795273772,-0.4439870283727034,-0.12213028905771983,-0.21325753405122477,0.58414552775995,0.08683513404960412,0.12217313154878304,0.40379281934931227,0.32266924438421596,-0.07179327953560018,-0.1480420221730818,0.30174220969736043,-0.017382938585999375,-0.1368663544689228,0.12059433011074537,0.6733144080388669,0.6830838301008108,0.18408136422344346,-0.16879380613152647,0.10336664826636861,-0.24758723583804135,0.8448642000463038,-0.13534007910378895,-2.292331448319914,-0.04122284240462956,-0.11892754410419251,0.6650716519470169,-0.3906071100870619,-0.0005141692331305647,0.008180651095141829,-0.06956938801435922,-0.1281180404862647,-0.002379540093263015,-0.49769017336712174,1.5506394048729326,-0.1149800124002646,0.7377494490812453,-0.35172684008202504,-0.27632350570111774,-0.3471495650477191,-0.4066120181860508,-0.24106302110709235,1.5714067420424294,0.0019185602279853649,-0.3527587600233094,0.6543505375759687,-0.41098995964223106,0.6635516114329005,0.07212288268324782
-0.14104337145559442,-0.05840676279886447,-0.1395885302585764,0.1990893168178176,-0.3772545292028496,0.2336477369695081,-0.2194976949015019,-0.20858568779020603,-0.1779781492429695,1.5441730896539845,-0.15733493134546037,-0.23227576972266545,-0.23096603035941266,-0.3936019170905688,0.1318548965920003,-0.16517930750547904,-0.113313364036883,-0.14745693871513815,-0.14400312122567027,-0.1434884329582251,-0.17008597350074656,-0.1699447956654193,0.6918827097008075,-0.221173274119047,-0.12080905401224104,0.14489803581296395,0.5815534924637765,-0.1077643164155322,-0.03949751663833169,-0.13337664860020199,-0.13800607678625199,0.5007090591236448,-0.20882254179607201,-0.20838938229602763,-0.34991023388281195,-0.0979840982664049,1.5506394048729326,-0.5124081004594844,-0.10550639680793182,0.34615768945763803,-0.27632350570111774,-0.3471495650477191,-0.4066120181860508,-0.24106302110709235,2.600949090277076,0.721774243999948,-0.3792801001969398,-0.7773881640429977,-0.45814397368039006,0.41372864239525003,1.3167922661274434
0.14746262652421355,-0.43037233133728037,-0.14125168721365616,0.2947275307848483,-0.3652072177089189,3.767509787448266,-0.195924286788728,-0.2824083080648022,-0.26009987569871346,0.7183804801230149,-0.36078382069491255,-0.3206676059999368,-0.21455736541491677,-0.2928572815912888,-0.06767149949531867,-0.1655975220913785,0.061495886497470606,-0.22491753123610525,-0.2220597512109651,-0.2134865689200901,-0.15706832981825883,-0.26257908232945115,1.0050393582137571,-0.33005624515336135,-0.1355383883322256,0.18240440969110217,0.7891456040865785,-0.1077643164155322,-0.17243300387757599,0.15776672486875942,-0.13800607678625199,0.3852992033393466,-0.23193473474410106,-0.22186949362681416,-0.408021323423259,0.2757238486981295,2.56556115214621,-0.5833774018986309,0.2284488349925441,-0.1146854586332864,-0.27632350570111774,-0.3471495650477191,-0.4066120181860508,-0.24106302110709235,2.600949090277076,2.479011818349293,-0.2819096030564561,0.7419514853554178,-0.5017841347840053,0.6779252418660336,2.714002032475599
1.9095376906768715,-0.4658797882193588,-0.04530027618760918,2.381044853806667,1.6458888196359478,-0.14704934575185694,-0.2194976949015019,-0.034195554416733366,-0.03220747826582792,-1.6017035180830426,-0.23085745174480685,-0.14360237977897225,-0.018134491899977644,1.8117546189282465,-0.8634557049494621,-0.13472888632793717,-0.0643527529816042,0.02410607394913813,0.028880020548297018,0.10043496154432842,0.002581176523656826,-0.10698038604990376,-1.1087680192486529,2.818852425018253,-0.13878660515946256,-0.5964485872728985,-0.9407886594367716,-0.12450915794852267,0.30996126033938887,-0.4303484057662506,-0.13370121833890186,-0.12048515922272103,-0.0748877672686445,-0.11611574086081179,1.1272778701775577,0.2757238486981295,1.5506394048729326,-0.10315179549374015,-0.005845116914551752,-0.45649862709034433,-0.27632350570111774,-0.3471495650477191,-0.4066120181860508,-0.24106302110709235,1.5714067420424294,0.5322927558891702,-0.2964659397752377,-0.15367455947982908,1.2419825195956549,-0.33858719439901436,-0.5165960372709695
0.18127359470307666,-0.20275008734380726,-0.12827829577587951,0.1990893168178176,-0.25937182696984157,0.6143448196908732,-0.21926369401977366,-0.24770717239632772,-0.2644350686851093,-0.6579405357619343,-0.38035995395561495,-0.20133482992571552,0.0017404643178054095,-0.3936019170905688,-0.06925322987142898,-0.16575434362518723,0.5003027224357254,-0.2917862418650373,-0.28944299775330823,-0.2739132316380602,-0.16879380613152647,-0.21606233816922404,0.22214773693138307,-0.023401124792870223,-0.10205485178041487,0.15856094314494978,-0.17961758348649756,-0.032412529517075114,-0.2400579313374166,-0.08419934271615971,-0.07564497484827075,-0.20263621595628362,-0.16142204268077542,-0.12607340576312545,-0.3359303502379703,-0.010235828621382302,1.5506394048729326,1.2973090862387489,-0.46864118480125977,2.5974144614671566,-0.27632350570111774,-0.3471495650477191,-0.4066120181860508,-0.24106302110709235,1.5714067420424294,1.9483112633929223,0.9219224460281911,-0.7773881640429977,-0.6989122425375118,-0.6569594378166126,-0.014070425868223864
