0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
-1.0396828880217093,-0.20811905730934344,-0.1382296297980123,0.1990893168178176,-0.17276527633189737,-0.8836154405823241,0.7199191349863775,0.21744956436867066,0.0705849075343959,0.36415299184439875,-0.16575434362518723,-0.22957660215011302,-0.28096324902041236,0.38859857159349803,-0.1099768892550218,-1.0865623654989738,-0.23615033484656522,-0.11091229695636673,0.08192649623038098,-0.0707416369241367,0.03791077225285592,-0.3872096951092996,0.06805651968086766,0.5071438310575185,-0.6697559247611544,-0.040004656418515916,0.8972126349241066,0.2416323106523649,0.9706439840888155,1.5506394048729326,-0.4661225107051497,-0.2810913475705226,-0.36751181622491425,2.4593468841898236,-0.3833818296380097,-0.24106302110709235,1.5714067420424294,0.7782070513265379,-0.11646346850867126,0.008039034693295187,0.030281431236928547,-0.2073393914922504,1.4816479255966628,-0.18790775035958052
-0.10758774581964514,-0.7297891104736525,-0.1565650209644794,-0.4116980900134096,-0.17341367642803132,-0.41188209894932826,-0.2194976949015019,0.19298989095867108,-0.1915664236022,-0.2535199907556636,-0.16575434362518723,-0.22957660215011302,-0.03896392129834252,-0.33779435197730084,-0.011648809421011918,-0.06395851621816179,-0.3411257820971072,-0.19055736067618304,-0.3225161288109845,-0.08760074436506814,0.01140285000148703,-0.5948018067321016,-0.07427463334955127,-0.6582646921964812,-1.0930297438754752,-0.13797980836429774,-0.20263621595628362,-0.13367389610396405,-0.08897606025268162,1.5506394048729326,-0.4661225107051497,-0.2810913475705226,-0.36751181622491425,-0.4066120181860508,-0.3833818296380097,-0.24106302110709235,2.600949090277076,-0.11868934883807915,-0.09544625440554524,-0.4586512984819664,-0.09542625141652317,-0.001170895530520587,-0.13956745646781196,-0.03381626955218183
1.6959971141016454,0.1538560816209934,0.2195271732756551,0.7420759584767399,3.207722126255394,-0.3705019812622234,-0.2194976949015019,0.21744956436867066,0.23121160550812767,2.424537756082455,1.0495285458984327,-0.22957660215011302,-0.2940861673986602,8.172745306113985,-2.434881454211834,3.3992585872381005,3.301135894876416,0.15139561739367843,4.626381514612183,-0.32726515459293243,0.33907868894459053,0.7891456040865785,-0.02683091567274496,0.673630762950947,-0.07537141281338466,0.3717682322086279,8.550952753934354,7.459811975765433,8.036669780814274,2.56556115214621,-0.4661225107051497,-0.2810913475705226,-0.36751181622491425,-0.4066120181860508,-0.3833818296380097,-0.24106302110709235,2.600949090277076,-0.03498770937783388,-0.09544625440554524,1.9793313272397004,0.05023436294243732,-0.009493299667475991,1.231102465019938,-0.11110878849837907
-0.37172989139431434,0.06868546069620828,-0.0033446739920015,-0.8868839665000271,-0.171575154346669,-0.24636162820090868,-0.2194976949015019,-1.5242789006206163,3.0011409646100033,0.7578478931148191,-0.16471777880765237,-0.22957660215011302,-0.012353513465651065,0.5566289987960721,0.737916676335501,0.32375543276628943,0.1832631325149349,-0.14852001416254995,0.5101365908622428,-0.08090403318232428,0.16382620274909873,0.8583429746275125,0.3080659149870643,0.8401176948443756,-0.0663655868747821,-0.031219231015760556,-0.2011357400342094,0.7125271114615244,0.6777433260725357,1.5506394048729326,-0.4661225107051497,-0.2810913475705226,-0.36751181622491425,-0.4066120181860508,2.608365662358602,-0.24106302110709235,1.5714067420424294,1.018101253072902,-0.10686766284164019,-0.4044728574807755,-9.396937801461284e-05,-0.045847195107584796,0.49539915756569974,-0.06942587563436495
-0.09091287140981544,-0.6339721619332691,-0.10767429604110985,-2.5715237935514224,-0.17311387388066152,-0.7429230404461674,-0.2194976949015019,0.21744956436867066,0.19123939155918077,-0.1576373116216295,-0.16575434362518723,-0.22957660215011302,0.20228411934657264,-0.012597331063411031,0.11062201417870177,0.04997108050585407,0.7474568597824921,-0.1814238101364189,-0.2424161134896434,-0.08552330420877319,-0.004815420664017016,-1.0791834005186396,0.02061280200406135,-0.9912385559833383,-0.8408666175946032,-0.1111600570389093,-0.20263621595628362,1.1989606966702084,2.2321704674531655,2.56556115214621,-0.4661225107051497,-0.2810913475705226,-0.36751181622491425,2.4593468841898236,-0.3833818296380097,-0.24106302110709235,2.600949090277076,0.5310258667455476,-0.10242262824475272,0.026239359969584968,-0.030936746697435877,-0.7184375319887479,-0.3978325388344085,-0.12285029195819132
0.5397199147605971,-0.037777815459773156,-0.06601066795273772,-0.4439870283727034,1.2043140534850667,-0.21325753405122477,0.58414552775995,-0.9320912225242588,0.626652044824859,-0.08543864655415002,-0.1368663544689228,-0.22957660215011302,0.3513973803314074,-0.04036246456983822,-0.22813293170002832,-1.1287237648007362,0.016766772703047408,-0.19381484337628632,0.8448642000463038,-0.0881408911237609,0.02640888196714143,-0.04122284240462956,-0.11892754410419251,0.7568742288976613,-0.13841219438360267,-0.0005141692331305647,0.008180651095141829,0.551891643781484,0.49320834861336715,1.5506394048729326,-0.4661225107051497,-0.2810913475705226,-0.36751181622491425,-0.4066120181860508,2.608365662358602,-0.24106302110709235,1.5714067420424294,-0.3527587600233094,-0.0641990958270309,-0.37435030283108933,-0.021731278973360683,-0.04700135916291758,0.6635516114329005,-0.09715225516478702
-0.0816919266555767,1.0481476013312374,-0.1395885302585764,0.1990893168178176,-0.17340783401101292,0.2336477369695081,-0.2194976949015019,0.13481035446647896,-0.23734083642497547,-0.22866030483911906,-0.16517930750547904,-0.22957660215011302,0.02199367493341616,-0.14048455750403013,-0.0896238155526268,0.06862123246185264,-0.31127255331361064,-0.18791122019665993,-0.221173274119047,-0.08552330420877319,-0.012340683724107375,0.5815534924637765,-0.1077643164155322,0.5903872970042328,0.6000655325818083,-0.13800607678625199,0.5007090591236448,-0.06678376954655262,-0.19548796379384184,1.5506394048729326,2.145358735168574,-0.2810913475705226,-0.36751181622491425,-0.4066120181860508,-0.3833818296380097,-0.24106302110709235,2.600949090277076,-0.3792801001969398,-0.07260676110239189,-0.37435030283108933,-0.0034583415614507945,-0.06958340452758364,0.41372864239525003,0.3573209570251616
-0.07425662517120642,4.763715939174989,-0.14125168721365616,0.2947275307848483,-0.16785732145772334,3.767509787448266,-0.195924286788728,0.20044448878882523,-0.21468810806695168,-0.23479093916283425,-0.1655975220913785,-0.22957660215011302,-0.018185420411184285,-0.2605404684821193,0.03951203133203141,-0.04166159313877383,-0.35637682327533343,-0.1919730507603638,-0.33005624515336135,-0.08687628869242008,0.006149512954148592,0.7891456040865785,-0.1077643164155322,1.0066046267378042,4.013273563312183,-0.13800607678625199,0.3852992033393466,-0.13113549858157408,-0.41467197626831065,2.56556115214621,-0.4661225107051497,-0.2810913475705226,2.7210009470498453,-0.4066120181860508,-0.3833818296380097,-0.24106302110709235,2.600949090277076,-0.2819096030564561,-0.10145402532738147,-0.38216760988534737,-0.07577041180695178,-0.08119234792438293,0.6779252418660336,0.3025589899387953
0.4239591364606302,-0.22941171254053971,-0.04530027618760918,2.381044853806667,0.1706390128603594,-0.14704934575185694,-0.2194976949015019,0.21744956436867066,0.31211240845832483,-0.08875853023122415,-0.13472888632793717,-0.22957660215011302,-0.11077540130251018,-0.10373319333597227,-0.27808016356265647,-0.2638453304753917,-0.1964297855926622,-0.17619361738974137,2.818852425018253,-0.11046736775159727,0.056677014297969036,-0.9407886594367716,-0.12450915794852267,-0.8247516240899098,-0.363557842848667,-0.13370121833890186,-0.12048515922272103,1.1228581000003954,0.9598398284998713,1.5506394048729326,-0.4661225107051497,-0.2810913475705226,2.7210009470498453,-0.4066120181860508,-0.3833818296380097,-0.24106302110709235,1.5714067420424294,-0.2964659397752377,-0.10838081213163435,-0.19870243980506985,0.020950958565580075,-0.005155763118735512,-0.33858719439901436,-0.1207725887146187
-0.09762965771853076,-0.48492357531489516,-0.12827829577587951,0.1990893168178176,-0.1732931495288,0.6143448196908732,-0.21926369401977366,0.07051154530062444,-0.10485486173470857,0.06846747997440779,-0.16575434362518723,0.6659206939580166,0.004002974019236959,-0.2050164732114933,0.25669396360583563,0.16697542071948945,1.3663080932668321,-0.17109777170830354,-0.023401124792870223,-0.1172312123399255,-0.04188389428561166,-0.17961758348649756,-0.032412529517075114,-0.32529082840962414,1.0143335257575266,-0.07564497484827075,-0.20263621595628362,0.7077963634571242,0.1928051769145685,1.5506394048729326,-0.4661225107051497,-0.2810913475705226,-0.36751181622491425,-0.4066120181860508,-0.3833818296380097,-0.24106302110709235,1.5714067420424294,0.9219224460281911,-0.1225668810047312,-0.19870243980506985,0.17560742090697795,-0.08287647260325569,-0.6569594378166126,0.02664363950737388
