0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.22337934597090234,0.9287252525837757,0.17012929881053598,2.174677551532478,-3.117906793225663,2.183104075038609,-0.12978061944603225,-2.328043225398599,-5.992427470578873,-3.0233571013477074,-0.09861665342366377,-5.656376572738553,-1.2844661083380853,1.9016501501316185,-2.480483176387662,4.275957357795461,1.2660732387772304,2.40055686444222,3.9145248991355013,0.9799679060615558,7.179689807803494,3.4151055818011193,7.685663986206789,6.952578223043598,1.030447304829135,0.7549169307548522,2.344778489869329,-1.019501852320331,-1.144327821432668,-0.4995901145781753
0.1856244790153281,-0.03291756117625603,-1.644144188923921,-0.21699479582207004,-1.4602992534403136,1.1722262544500337,-0.018981650921629387,-2.690122307646392,0.4363346208843821,1.1633785272966373,-0.49870923388369853,-0.9878972462011509,0.7000476270852297,0.8764407769754738,0.1987699230176877,-0.11138809917793352,-0.15981130349759798,-0.6580439845755872,-0.7561288164423805,-0.503186721985514,0.19271221136381317,-1.3262659619460462,0.35483285074498433,-1.929189867951744,0.8855710944763427,0.9993222405709404,-0.5681205924766226,-1.901105596015149,0.6953221940356727,-0.5738712349920231
0.17812802115043364,-0.6191908014066241,-1.0929970483942646,-0.6706033261541585,0.453425921456647,0.9392321621653459,0.049887387984975905,-1.4723120004668124,0.5197392101152701,0.7729117486045621,0.09684811163376567,-1.1985102700773538,0.5386144013950112,0.48410993190634516,-0.9342914118888257,0.1295739414968316,-0.02919325414035769,-0.3160008799610541,-0.6503013993926838,-0.49670534721805376,-0.15086254894899812,-0.531327880763594,-0.6088618355904263,-0.7231526516279259,0.007477470254444729,0.2996939335835019,0.007115354373147975,0.45039436377264136,0.07294513337046366,-0.5242927285946747
-0.7051201794580334,0.7733391709968457,-1.3217998166563494,1.4917157750817631,-0.9943440805367635,0.3709144932634054,0.15456489056714498,0.8060610579993046,-0.02088372519748546,0.5124211624752476,0.19124368836205466,-0.26069646089995757,-0.20071388702114612,-0.23751749121347124,-0.04389067145252147,-0.2057519365002737,-0.1798858924753208,-0.09035867747422067,-0.009597599042270364,-0.12016172331825385,0.16947201305408746,-0.3875515031554681,-0.04576015226475108,0.2914281065034422,0.07213909192671525,0.04973143152716669,0.4657858698978251,-0.011791814038886399,0.11148004337011351,-0.27640380237875206
-0.7258268524838836,0.5562822724789503,-1.023678438135217,0.32806700057547583,-0.3470762523536897,0.35154409126780545,0.1364656608930044,0.5152428238428483,-0.11743613397475422,0.2977095292317335,0.09415734602428297,-0.11097254427945848,-0.025120978989059174,-0.1672753025126788,0.015959487654857236,-0.14377049215198573,-0.13639888971569045,-0.08448049862156129,-0.04999948185100065,0.0050068080903284806,0.11977166050477742,-0.427837094868646,-0.018272582706281165,0.11543251022540026,-0.009501068368279145,0.15838199648978007,0.29502444261375493,0.11263099423702747,0.031020497989528096,-0.14244828393169257
-0.6555483238549912,0.216780053630808,-1.3842886123102296,-1.3321525873083366,0.9111757655759091,0.30519210074242975,0.1518257816565057,0.14479991424964517,-0.18528386063341318,-0.12060192828956252,0.09891863756312451,0.0012493884213125082,0.14509464321458587,-0.24583345154260175,-0.2661926149313147,-0.14731453914770087,0.02684859409303563,-0.42611199534100025,-0.19198523699975525,0.2733653398886077,0.11984971652245811,-0.3109198136995055,0.21335477443046866,0.061532867100524885,0.055248717643693074,0.19614785284360037,0.25163803239643157,0.2471695200233472,0.025770651985177608,0.02508537975387549
5.411710068702801,-9.266826750067144,0.8190931890895369,3.084000942847346,0.7047173659959161,0.5268493000228159,1.1956501864929474,-1.1716174541219,-0.9282248899774481,1.57041733093181,0.9482813581912959,-1.1040413934697697,-1.0409266551492997,0.2961149250090697,-0.1315842191302265,-0.14268978258452364,-1.3099997991501018,0.9354948959198178,0.7522597277272132,1.5788924866870058,0.5483797770578646,0.06477014835737978,-1.5819567196833189,-0.073801342975861,1.2367113201394264,0.1337705174238248,1.3296944872990162,0.627116048170123,1.3676735047522575,-0.138143719048438
6.0417727799347025,-10.540539692104053,-0.6530709953284015,2.2869612296313835,1.588707888361554,-1.1564216436210393,1.957492205582466,-1.3593930467471163,-0.819073101863487,0.7013498342066162,1.2119717132759944,-0.9061349256438737,-0.2976264119816214,0.12862166348696052,-1.286547498409494,0.6773230653355118,-0.024729320797991058,1.1668391763789954,0.10509004633423265,1.2204437924345755,-0.6783301500313429,1.1197231483048538,-1.1891820413672116,0.39697720095691097,-0.7242625245958207,0.34514736699152126,1.3298776412186681,-0.8436946276598867,1.5196863938539407,2.012827285854758
8.515024923187918,-13.513036442059219,-0.24616671175318353,2.2678228073236446,3.4393476048511302,0.4955918072167927,2.3412089199513453,-2.553821427231597,-1.728759650316865,1.7807043326354508,0.5606478985901229,-0.6876206236702639,-0.4877367944191315,1.102453251101594,0.03170932754556891,0.7753202581726384,-0.14020969582581805,3.6525872939678767,1.3207904843326992,1.6191511819434183,-1.3512029078399033,-0.05356626345256013,-1.8976434541938287,-0.18476060548091192,-0.7979538408454316,1.2091592550097559,2.2785441607408456,-0.9742608938044783,2.4934657033041523,1.161829984876456
-0.6019509321744781,-2.489135266440539,1.2546548219621567,-1.286620186751616,2.0996255705584836,-0.9555245660501401,-2.171087161507044,1.8430327787326997,8.147113904403719,3.5319582427317564,-4.325387683927935,-3.7598082758206175,-0.8079622594827135,4.734837377503235,7.0230714250984825,-4.224226757153181,-6.6905529625122035,2.1695391139573452,2.081595407882698,-3.211552007009445,-3.643061776644748,10.853565884078973,3.7665198476133828,0.06214222175108439,-1.1138283206541015,0.46759165533322555,1.1451926471945615,-0.24617317806044758,0.236444459610626,0.07339311539137629
-0.1387538583418521,-1.11390697503028,1.5776373240068924,1.0281933141602462,0.09000274825143283,-0.33365671453760626,0.4809332815164208,1.04697779261342,0.9567707822069129,0.09577857356597809,-0.18187260987343998,-0.4064639389139891,0.4695760838577113,0.9517513228571087,1.7624509286623602,-0.37407196687992056,0.9037765845457361,0.7566140772070974,-0.5105849133626637,0.18066037837036106,-0.07524837121704084,-0.8079053917033229,-1.0706437148167094,0.0697538508025236,0.46622578723144625,0.048656886262653826,0.6227439878120199,-0.5497909292981287,-0.10148600146515474,0.40268994267499125
0.6342590469403924,-1.4739185093108096,-0.8141828655584084,-1.3270151797794367,0.3036118891879133,-0.5869625906338085,0.376701396392586,1.1842792035965524,0.853678760252882,-0.5039686990203297,-0.028801083401754607,-0.02174084231097649,0.8630521529636563,0.5798996813750207,1.2257661369786998,-0.11017304384202795,1.2515162703734157,-0.6255598248471885,-0.820838563314132,-0.25779847218365215,0.5323486749100231,-0.3119199461429093,-0.7232056806978672,0.6189838813400469,-0.24250935948098118,0.2602417701006094,-0.39773782359723037,-2.0582868875658877,0.4621444027142188,-1.4936476959883778
0.09243576290896935,-0.6394212107477505,-2.183559053685992,0.18588674022683213,-0.25924898779676936,1.790556246182186,0.4797678027850633,-0.5383752059024961,0.4653988079893359,0.7382979881609726,-0.8537058575509949,-2.204575656456433,-0.35630689300562196,-0.33524955897117326,-0.5068995389945266,-0.8514880312314467,-0.7829283011326044,-1.4333202734847874,0.8685854851130791,-0.6592518192459508,1.8336323799646082,-1.6223321557804125,-0.6769365386793348,0.9145080503556501,-0.48544585301962206,-0.40657999499919684,-0.9642287699755442,0.8437030163899761,0.15659967354228704,0.17892229151193187
0.1571846926475081,-0.9473444769141539,-2.140078550644413,-1.0198590290269882,0.3382795347309845,1.6285674866459372,0.4475139293290249,-1.1467200999976195,0.339826133311424,0.7684007726299964,-1.0370829150906167,-2.2515490773990052,-0.08678822376033146,-0.43769894781611945,-0.17488663089093917,-0.7909415991236249,-0.44381675133174286,-1.411744396361086,1.0915429877566662,-0.49714392509238053,1.788757373707868,-1.531448883097645,-1.1173140692303059,0.7868713299633499,-0.7842290661053019,-0.16730479396972653,-0.9151021922191607,1.1212707619865172,-0.11914447803318497,0.2345230424310721
