0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-1.6391883915540184,1.4514618491452305,-1.8543076392194644,1.605924047962449,-3.197532958269101,0.8355342382521644,-5.204448786562834,-2.0828194283226695,-0.5456246139150644,-5.433904117221651,0.3790591859278246,-8.275106942873778,3.2300101358862903,2.1307818714748854,1.5217361128648668,1.3012123209184467,-6.890784081114241,6.266504066526551,-4.2564622567534,-3.311655985486025,0.3298181924441103,5.396345633092369,2.8619045242624206,1.6614156677814953,-2.826396756509106,-1.0600114646559329,-1.6996259732242291,1.087886621272912
-1.4636520472315238,1.377514714323957,-1.8398140700572159,2.2018093296583965,0.38194452858887995,1.8793085203938502,-1.639952480113027,0.16320538735672524,-1.0105706061355044,0.16235401112555822,0.8437316967390208,1.8280271354271214,0.5583212719771163,-1.2858071742373751,0.8573926115390291,1.002399533687175,0.8292713094433605,0.917341907047335,0.7156506964721333,0.10679183401935315,1.3761107723542096,-0.8408698996743862,-0.4274737806392429,0.3949003547342824,0.24649217452218386,-0.46258867438769374,-0.4407001230995999,0.2655618310484548
1.04047783694008,-0.07968933997524232,-0.6932095852653596,0.6065165431760312,0.8895803535392879,0.793861771030943,0.3011503277132036,-0.8218808383392091,-0.12110325054009718,0.36862716927151745,1.2173845150007718,1.6311858369479484,0.5242931880224879,-1.0375535592116452,1.9535660380869173,0.971360322011094,0.1395662835753868,0.5623927441792945,0.027328835557565954,-0.06766280416371379,0.6759769394712654,-0.09198514527012443,-0.05630965670097658,-0.05659420341934032,-0.7071326563783682,-1.2121762887876717,0.5829189807335806,0.07032219166693636
-1.3101009242092323,-0.31747153317207455,-0.7045013749357801,-0.6304935927738404,-0.9631676455524222,-1.5777109963344236,-1.1802871191464093,1.6907168221633213,0.091419146959932,0.5823916879568972,-2.8065683422930334,0.8969068425245936,-0.894422447119293,-0.2215870982431654,0.4950000701596387,-0.32471317633216823,-0.9643264259021062,-0.18923615008180394,-0.327264345029559,-0.1763564809117903,1.3435437047028544,0.5817257827113267,0.45726672190077583,-0.33640182953221315,-0.7453295131068841,0.2582795368126442,-0.1335674139777602,-0.4330622482721592
-1.3434293124438188,-0.4488446119407341,-0.4111607209154929,-1.4233643128272238,-0.3099920319788741,-0.7306384738227394,-0.8145726055941873,1.1894618714520357,0.34503698737326927,0.5688019571499674,-2.924991547229038,0.7886536807308389,-1.078169487601883,-0.28984851687673946,0.4009020158981085,-0.283531411916632,-0.8450627858511869,-0.15842536735085044,-0.25076566528966754,-0.48769001000194023,1.4520130633972845,0.21213770508152627,0.3526464595508427,-0.1655545679832597,-0.687522702625148,0.355457765733672,-0.1325639670431668,-0.3533794226181902
-1.1416013635218127,-0.7587322079962374,-0.6888056807883225,-2.1792169577117235,0.7992641110148397,0.4604717863730862,0.4175311117183332,0.576985241849602,0.5067952279863231,0.5091999758323231,-2.863852771532113,0.5667338981044251,-1.279159138527416,-0.14198494109765913,0.6029473587046236,-0.35252467776683244,-1.01226874349594,-0.15942982458587684,-0.3357126035588561,-0.6362634938629232,1.4880198203397668,0.037453293463459277,0.3337972474424594,-0.007614068637542963,-0.6081766166380211,0.18049347269154872,-0.1283269295918931,-0.3811239939690732
21.1124025483365,-11.218795593760921,5.577733465432024,0.8539648714006104,-5.895599243944152,-0.3077394805537971,4.674697439320557,1.0045823268739518,-0.5905814512333912,2.474137191934171,-2.604206712899492,-0.6602278232576768,-0.08665726879694291,0.9277239787034692,2.6206808741342913,0.9270570598947856,-3.4092667991891945,-0.4368053993241235,-0.3088988361824543,0.9835306086709433,-0.5667743680428289,-1.2125403243730395,1.0376409423235207,-0.9785518273199195,-0.2890564370485026,0.2850463366398602,5.983399818472071,0.148367475436764
24.415133412940527,-11.866625698469095,6.302722913818933,2.669100277388522,-6.881391260861158,5.004238501989908,4.496268284170914,1.7943129434338738,-8.275607074237174,4.702630331369901,-4.14821516163464,-1.0881463402513498,3.116434808329841,0.785708130048803,4.193407723935781,1.0076205333554906,-1.623253272355078,0.09551292972727991,-2.7122009958321343,-0.2809879938526237,-2.072405345962628,-1.5736274208283205,-2.419824111781076,-2.722664163529063,-1.3047834479654783,4.480773377864024,0.1250948696329077,2.534806145137049
31.006860925311667,-14.751234314023549,7.41081492561079,3.245011482072021,-7.070801110707668,5.8714445540318225,4.617274551756893,-0.7633061991983001,-5.326133058615203,4.00616167285236,-4.241619191569431,-0.2017595858773902,1.5959636358370681,1.4875030292909999,2.755759839702311,0.6157567166655532,-2.0474116460876064,-0.4245506754676275,1.725166233018905,0.19156676529462596,-0.6819682759855844,0.08441363091856628,0.44421062594795907,-0.8936548101149167,-0.2515382880510687,3.3213487268720603,4.831230320106904,1.1775127050134064
1.5157019663226017,-1.4422594582096495,3.301391001597543,-1.1755764964998763,-0.34431292252739265,0.5301859231102442,0.7250826583975567,-0.005227241212616462,-0.20434299391201136,1.1672623742645838,0.9840783898804188,3.811929543508658,0.4742083805849977,0.4448622133656783,-1.8698877042665119,-1.454804824218089,-0.9307137867828319,0.266802054437614,1.617912935268375,-0.43149693479531226,-1.0098587075453334,0.1611713514248824,1.475209449093323,0.2379972366365418,-0.06412032688547581,-1.9294511086596255,-0.8386701998862901,0.4768890482610103
